cart	transport something in a cart
cart_off	take away by means of a vehicle
fly	transport by aeroplane
airlift	fly people or goods to or from places not accessible by other means
haul	transport in a vehicle
pluck	pull lightly but sharply with a plucking motion
twang	pluck (strings of an instrument)
tug	pull hard
tug	pull or strain hard at
tug	move by pulling hard
drag	pull, as against a resistance
shlep	pull along heavily, like a heavy load against a resistance
trail	drag loosely along a surface
lug	carry with difficulty
tow	drag behind
tug	tow (a vessel) with a tug
haul	draw slowly or heavily
bowse	haul with a tackle
hoist	raise or haul up with or as if with mechanical help
trice	hoist up or in and lash or secure with a small rope
trice	raise with a line
hoist	raise
heave	lift or elevate
upheave	lift forcefully from beneath
weigh_anchor	heave up an anchor in preparation for sailing
heft	test the weight of something by lifting it
nip	sever or remove by pinching or snipping
pinch	squeeze tightly between the fingers
goose	pinch in the buttocks
crimp	make ridges into by pinching together
flute	form flutes in
groove	make a groove in, or provide with a groove
dado	cut a dado into or fit into a dado
mill	produce a ridge around the edge of
percolate	pass through
percolate	cause (a solvent) to pass through a permeable substance in order to extract a soluble constituent
percolate	prepare in a percolator
filter	remove by passing through a filter
separate	divide into components or constituents
extract	separate  (a metal) from an ore
fractionate	obtain by a fractional process
fractionate	separate into constituents or fractions containing concentrated constituents
concoct	make a concoction (of) by mixing
sift	separate by passing through a sieve or other straining device to separate out coarser elements
rice	sieve so that it becomes the consistency of rice
sieve	check and sort carefully
resift	sift anew
riddle	separate with a riddle, as grain from chaff
winnow	separate the chaff from by using air currents
coalesce	fuse or cause to grow together
compound	combine so as to form a whole
heterodyne	combine (a radio frequency wave) with a locally generated wave of a different frequency so as to produce a new frequency equal to the sum or the difference between the two
sulfurette	combine with sulfur
mix	to bring or combine together or with something else
blend	combine into one
commingle	mix or blend
entangle	twist together or entwine into a confusing mass
felt	mat together and make felt-like
enmesh	entangle or catch in (or as if in) a mesh
disentangle	extricate from entanglement
tease	disentangle and raise the fibers of
arrange	put into a proper or systematic order
stack	arrange the order of so as to increase one's winning chances
chain	connect or arrange into a chain by linking
concatenate	arranged into chained list
pair	arrange in pairs
pair	occur in pairs
concord	arrange the words of a text so as to create a concordance
cascade	arrange (open windows) on a computer desktop so that they overlap each other, with the title bars visible
settle	arrange or fix in the desired order
pyramid	arrange or build up as if on the base of a pyramid
corral	arrange wagons so that they form a corral
catenate	arrange in a series of rings or chains, as for spores
dress	provide with decoration
disarrange	destroy the arrangement or order of
border	lie adjacent to another or share a boundary
surround	extend on all sides of simultaneously
fringe	decorate with or as if with a surrounding fringe
girdle	put a girdle on or around
evict	expel from one's property or force to move out by a legal process
evict	expel or eject without recourse to legal process
expel	put out or expel from a place
show_the_door	ask to leave
bounce	eject from the premises
superimpose	place on top of
superpose	place (one geometric figure) upon another so that their perimeters coincide
develop	superimpose a three-dimensional surface on a plane without stretching, in geometry
invite	ask to enter
call_in	summon to enter
welcome	receive someone, as into one's house
receive	express willingness to have in one's home or environs
absorb	assimilate or take in
see	receive as a specified guest
assume	take up someone's soul into heaven
kidnap	take away to an undisclosed location against their will and usually in order to extract a ransom
shanghai	take (someone) against his will for compulsory service, especially on board a ship
commandeer	take arbitrarily or by force
skyjack	subject an aircraft to air piracy
carjack	take someone's car from him by force, usually with the intention of stealing it
expropriate	deprive of possessions
scramble	bring into random order
tumble	throw together in a confused mass
putter	move around aimlessly
putter	do random, unplanned work or activities or spend time idly
puddle	mess around, as in a liquid or paste
muss	make messy or untidy
tousle	disarrange or rumple
range	lay out orderly or logically in a line or as if in a line
compart	lay out in parts according to a plan
let_go_of	release, as from one's grip
pop	release suddenly
toggle	release by a toggle switch
unhand	remove the hand from
bring_out	bring out of a specific state
unleash	release or vent
unleash	turn loose or free from restraint
uncork	release
unleash	release from a leash
free	free or remove obstruction from
suffocate	impair the respiration of or obstruct the air passage of
obstruct	block passage through
tie_up	restrain from moving or operating normally
dam	obstruct with, or as if with, a dam
shut_off	block off the passage through
screen	prevent from entering
shade	protect from light, heat, or view
land_up	block with earth, as after a landslide
barricade	render unsuitable for passage
close	bar access to
clog	become or cause to become obstructed
crap_up	become obstructed or chocked up
unclog	become or cause to become unobstructed
stuff	obstruct
silt_up	become chocked with silt
unstuff	cause to become unblocked
bag	capture or kill, as in hunting
batfowl	catch birds by temporarily blinding them
capture	capture as if by hunting, snaring, or trapping
catch	take in and retain
rat	catch rats, especially with dogs
trap	catch in or as if in a trap
gin	trap with a snare
suspend	hang freely
hang	cause to be hanging or suspended
hang	place in position as by a hinge so as to allow free movement in one direction
hang	be placed in position as by a hinge
hang	be suspended or poised
hang	be suspended or hanging
dangle	cause to dangle or hang freely
pack	arrange in a container
containerize	package in a container
enshrine	enclose in a shrine
pack	load with a pack
veil	to obscure, or conceal with or as if with a veil
unveil	remove the veil from
unveil	remove the cover from
pack	compress into a wad
compact	have the property of being packable or of compacting easily
puddle	work a wet mixture, such as concrete or mud
bunch	gather or cause to gather into a cluster
agglomerate	form into one cluster
pack	seal with packing
lubricate	apply a lubricant to
box	put into a box
unbox	remove from a box
unpack	remove from its packing
break_out	take from stowage in preparation for use
bag	put into a bag
pouch	put into a small bag
sack	put in a sack
encase	enclose in, or as if in, a case
crate	put into a crate
uncrate	remove from the crate
bundle	make into a bundle
roll_out	straighten by unrolling
burden	weight down with a load
lighten	reduce the weight on
overburden	load with excessive weight
plumb	weight with lead
unburden	take the burden off
unload	take the load off (a container or vehicle)
empty	remove
bomb_up	load an aircraft with bombs
overload	place too much a load on
surcharge	fill to an excessive degree
overload	become overloaded
charge	fill or load to capacity
freight	load with goods for transportation
discharge	remove the charge from
drop	leave or unload, especially of passengers or cargo;
wharf	discharge at a wharf
air-drop	drop (an object) from the air
load	fill or place a load on
load	provide with munition
recharge	load anew with ammunition, "She reloaded the gun carefully"
reload	place a new load on
saddle	load or burden
yoke	put a yoke on or join with a yoke
inspan	attach a yoke or harness to
unyoke	remove the yoke from
outspan	remove the yoke or harness from
harness	put a harness
unharness	remove the harness from
yoke	link with or as with a yoke
yoke	become joined or linked together
saddle	put a saddle on
unsaddle	remove the saddle from
bruise	injure the underlying soft tissue of bone of
jam	crush or bruise
garner	store grain
bin	store in bins
stow	fill by packing tightly
park	place temporarily
ensconce	fix firmly
put	cause to be in a certain state
put_to_sleep	help someone go to bed
put	put into a certain place or abstract location
emplace	put into place or position
emplace	provide a new emplacement for guns
ship	place on board a ship
reship	place on a ship again or transfer to another ship
underlay	put (something) under or beneath
trench	set, plant, or bury in a trench
pigeonhole	place into a small compartment
shelve	place on a shelf
jar	place in a cylindrical vessel
prostrate	throw down flat, as on the ground
repose	to put something (eg trust) in something
stick	cause to protrude or as if to protrude
sign	place signs, as along a road
middle	put in the middle
parallelize	place parallel to one another
butt	place end to end without overlapping
recess	put into a recess
reposition	place into another position
reduce	reposition (a broken bone after surgery) back to its normal site
throw	place or put with great energy
pop	put or thrust suddenly and forcefully
tee	place on a tee
rack_up	place in a rack
coffin	place into a coffin
bed	put to bed
appose	place side by side or in close proximity
set_down	cause to sit or seat or be in a settled position or place
plank	set (something or oneself) down with or as if with a noise
sow	place (seeds) in or on the ground for future growth
broadcast	sow over a wide area, especially by hand
inseminate	place seeds in or on (the ground)
reseed	seed again or anew
scatter	sow by scattering
misplace	place or position wrongly
juxtapose	place side by side
set_down	put or settle into a position
bottle	put into bottles
bucket	put into a bucket
barrel	put in barrels
ground	place or put on the ground
ground	confine or restrict to the ground
pillow	rest on or as if on a pillow
misplace	place (something) where one cannot find it again
rail	lay with rails
stack	arrange in stacks
rick	pile in ricks
cord	stack in cords
stack	load or cover with stacks
stagger	to arrange in a systematic order
pile_up	arrange into piles or stacks
scuffle	fight or struggle in a confused way at close quarters
wrestle	engage in a wrestling match
mudwrestle	wrestle in mud
struggle	to exert strenuous effort against opposition
attract	direct toward itself or oneself by means of some psychological power or physical attributes
catch	attract and fix
repel	cause to move back by force or influence
draw_in	pull inward or towards a center
invaginate	fold inwards
intussuscept	introvert or invaginate
hurl	throw forcefully
crash	hurl or thrust violently
precipitate	hurl or throw violently
heave	throw with great effort
pelt	cast, hurl, or throw repeatedly with some missile
snowball	throw snowballs at
egg	throw eggs at
throw	project through the air
defenestrate	throw through or out of the window
deliver	throw or hurl from the mound to the batter, as in baseball
strike_out	put out or be put out by a strikeout
shy	throw quickly
drive	cause to move rapidly by striking or throwing with force
deep-six	throw from a boat
ridge	throw soil toward (a crop row) from both sides
jettison	throw as from an airplane
throw	cause to go on or to be engaged or set in operation
switch_on	cause to operate by flipping a switch
switch_off	cause to stop operating by disengaging a switch
engage	keep engaged
ride	keep partially engaged by slightly depressing a pedal with the foot
unlock	set free or release
disengage	release from something that holds fast, connects, or entangles
propel	cause to move forward with force
drive	push, propel, or press with force
fling	throw with force or recklessness
flip	throw or toss with a light motion
submarine	throw with an underhand motion
lag	throw or pitch at a mark, as with coins
throw_back	throw back with a quick, light motion
lob	propel in a high arc
shed	get rid of
shell	fall out of the pod or husk
exfoliate	cast off in scales, laminae, or splinters
autotomize	cause a body part to undergo autotomy
pitch	erect and fasten
camp	establish or set up a camp
sling	hurl as if with a sling
chuck	throw carelessly
launch	propel with force
float	put into the water
blast_off	launch with great force
launch	get going
launch	launch for the first time
catapult	shoot forth or launch, as if from a catapult
project	throw, send, or cast forward
skim	cause to skip over a surface
boost	push or shove upward, as if from below or behind
jet	issue in a jet
force	force into or from an action or state, either physically or metaphorically
toe	drive obliquely
wreathe	form into a wreath
fold	intertwine
wreathe	decorate or deck with wreathes
frost	decorate with frosting
encrust	decorate or cover lavishly (as with gems)
upend	set, turn, or stand on end
intertwine	spin or twist together so as to form a cord
twine	make by twisting together or intertwining
untwine	undo what has been twined together
wattle	interlace to form wattle
inweave	weave together into a fabric or design
raddle	twist or braid together, interlace
pleach	interlace the shoots of
spin	work natural fibers into a thread
weave	interlace by or as it by weaving
shoot	variegate by interweaving weft threads of different colors
unweave	undo strands that have been woven together
tinsel	interweave with tinsel
braid	form or weave into a braid or braids
braid	decorate with braids or ribbons
unbraid	undo the braids of
undo	cancel, annul, or reverse an action or its effect
vandalize	destroy wantonly, as through acts of vandalism
key	vandalize a car by scratching the sides with a key
unravel	become or cause to become undone by separating the fibers or threads of
ravel	tangle or complicate
ravel	disentangle
lace	draw through eyes or holes
relace	lace again
thread	pass a thread through
wind	coil the spring of (some mechanical device) by turning a stem
wind	wrap or coil around
encircle	form a circle around
spool	wind onto a spool or a reel
cheese	wind onto a cheese
reel	wind onto or off a reel
ball	form into a ball by winding or rolling
clue	roll into a ball
reel_off	unwind from or as if from a reel
unwind	reverse the winding or twisting of
unwind	separate the tangles of
coil	wind around something in coils or loops
uncoil	unwind or untwist
jam	crowd or pack to capacity
deluge	fill quickly beyond capacity
stuff	fill completely
overstuff	stuff too much
jam	get stuck and immobilized
malfunction	fail to function or function improperly
double	do double duty
function	perform as expected when applied
roll	begin operating or running
run	be operating, running or functioning
idle	run disconnected or idle
go_on	start running, functioning, or operating
go_off	stop running, functioning, or operating
pad	line or stuff with soft material
rat	give (hair) the appearance of being fuller by using a rat
wedge	squeeze like a wedge into a tight space
dislodge	remove or force from a position of dwelling previously occupied
throw	cause to fall off
exorcise	expel through adjuration or prayers
lodge	fix, force, or implant
lounge	sit or recline comfortably
dislodge	remove or force out from a position
implant	fix or set securely or deeply
root	plant by the roots
puddle	dip into mud before planting
checkrow	plant in checkrows
pot	plant in a pot
repot	put in a new, usually larger, pot
nest	fit together or fit inside
sandwich	insert or squeeze tightly between two people or objects
bury	embed deeply
set	insert (a nail or screw below the surface, as into a countersink)
transplant	place the organ of a donor into the body of a recipient
graft	cause to grow together parts from different plants
ingrain	thoroughly work in
entrench	fix firmly or securely
entrench	occupy a trench or secured area
emboss	raise in a relief
block	stamp or emboss a title or design on a book with a block
tease	raise the nap of (fabrics)
impress	mark or stamp with or as if with pressure
spot	make a spot or mark onto
splotch	blotch or spot
clean	remove while making clean
clean	make clean by removing dirt, filth, or unwanted substances from
wash_up	wash dishes
pipe-clay	whiten or clean with pipe-clay
houseclean	clean and tidy up the house
G.I.	clean in preparation for inspection
spring-clean	thoroughly clean the entire house, often done only once a year
scavenge	clean refuse from
dirty	make soiled, filthy, or dirty
splash	soil or stain with a splashed liquid
mire	soil with mud, muck, or mire
crock	soil with or as with crock
dry_clean	clean with chemical agents
wash	cleanse with a cleaning agent, such as soap, and water
wash_out	wash free from unwanted substances, such as dirt
pressure-wash	wash before painting to remove old paint and mildew
suds	wash in suds
rinse	wash off soap or remaining dirt
wash	separate dirt or gravel from (precious minerals)
pan	wash dirt in a pan to separate out the precious minerals
cradle	wash in a cradle
stonewash	wash with stones to achieve a worn appearance
handwash	wash or launder by hand instead of with a machine
machine_wash	wash by machine
acid-wash	wash with acid so as to achieve a bleached look
tarnish	make dirty or spotty, as by exposure to air
darken	tarnish or stain
defile	place under suspicion or cast doubt upon
blemish	mar or impair with a flaw
speckle	mark with small spots
stipple	produce a mottled effect
spatter	spot, splash, or soil
spat	become permanently attached
blot	dry (ink) with blotting paper
absorb	take in, also metaphorically
sponge_up	absorb as if with a sponge
absorb	become imbued
reabsorb	undergo resorption
assimilate	take   (gas, light or heat) into a solution
adsorb	accumulate    (liquids or gases) on the surface
sorb	take up a liquid or a gas either by adsorption or by absorption
aspirate	remove as if by suction
take_in	accept
incorporate	unite or merge with something already in existence
work	move into or onto
stir	mix or add by stirring
spill	cause or allow (a solid substance) to flow or run out or over
spill	pour out in drops or small quantities or as if in drops or small quantities
seed	go to seed
spill	cause or allow (a liquid substance) to run or flow from a container
drape	arrange in a particular way
hang	fall or flow in a certain way
trail	hang down so as to drag along the ground
drape	place casually
sit	be seated
sprawl	sit or lie with one's limbs spread out
spread-eagle	stand with arms and legs spread out
perch	sit, as on a branch
seat	show to a seat
unseat	dislodge from one's seat, as from a horse
reseat	show to a different seat
lay	put in a horizontal position
lay	lay eggs
blow	lay eggs
squat	sit on one's heels
kneel	rest one's weight on one's knees
rest	not move
stand	be standing
ramp	stand with arms or forelegs raised, as if menacing
stand_back	stand away from an object or person
stand	put into an upright position
lie	be lying, be prostrate
recumb	lean in a comfortable resting position
recline	cause to recline
overlie	lie upon
lie_awake	lie without sleeping
repose	lie when dead
bask	be exposed
buckle	fasten with a buckle or buckles
unbuckle	undo the buckle of
brooch	fasten with or as if with a brooch
erase	remove by or as if by rubbing or erasing
sponge	erase with a sponge
delete	remove or make invisible
strike	remove by erasing or crossing out or as if by drawing a line
scratch_out	strike or cancel by or as if by rubbing or crossing out
deface	mar or spoil the appearance of
dissect	cut open or cut apart
vivisect	cut (a body) open while still alive
anatomize	dissect in order to analyze
bisect	cut in half or cut in two
transect	cut across or divide transversely
trisect	cut in three
scar	mark with a scar
pockmark	mark with or as if with pockmarks
cicatrize	form a scar, after an injury
sculpt	shape (a material like stone or wood) by whittling away at it
whittle	cut small bits or pare shavings from
whittle_away	cut away in small pieces
cut	separate with or as if with an instrument
crop	cut short
chatter	cut unevenly with a chattering tool
cut_away	remove by cutting off or away
undercut	cut away the underpart of
undercut	cut away material from the underside of (an object) so as to leave an overhanging portion in relief
tomahawk	cut with a tomahawk
sabre	cut or injure with a saber
cut_out	form and create by cutting out
die	cut or shape with a die
rebate	cut a rebate in (timber or stone)
rusticate	give (stone) a rustic look
cut	divide a deck of cards at random into two parts to make selection difficult
cradle	cut grain with a cradle scythe
incise	make an incision into by carving or cutting
trench	cut or carve deeply into
dock	remove or shorten the tail of an animal
tear	to separate or be separated by force
cleave	separate or cut with a tool, such as a sharp instrument
separate	force, take, or pull apart
joint	separate (meat) at the joint
gin	separate the seeds from (cotton) with a cotton gin
break	separate from a clinch, in boxing
separate	come apart
segregate	divide from the main body or mass and collect
segment	divide or split up
reduce	undergo meiosis
cleave	make by cutting into
slit	cut a slit into
slit	make a clean cut through
gore	cut into gores
lacerate	cut or tear irregularly
worry	lacerate by biting
saw	cut with a saw
whipsaw	saw with a whipsaw
splice	join by interweaving strands
splice	join together so as to form new genetic combinations
splice	join the ends of
fleece	shear the wool from
mince	cut into small pieces
discerp	cut off from a whole
sever	set or keep apart
collide	crash together with violent impact
smash	collide or strike violently and suddenly
smash	hit (a tennis ball) in a powerful overhead stroke
shock	collide violently
crash	undergo damage or destruction on impact
crash	break violently or noisily
crash	cause to crash
prang	crash
collide	cause to collide
ditch	crash or crash-land
segment	divide into segments
syllabify	divide into syllables
quarter	divide into quarters
partition	divide into parts, pieces, or sections
pound	partition off into compartments
destroy	destroy completely
do_a_job_on	destroy completely or make ugly or useless
subvert	destroy completely
get	overcome or destroy
devour	destroy completely
rape	destroy and strip of its possession
explode	destroy by exploding
consume	destroy completely
shipwreck	destroy a ship
bust_up	smash or break forcefully
ruin	reduce to ruins
bang_up	damage or destroy as if by violence
uproot	pull up by or as if by the roots
stub	pull up (weeds) by their roots
plant	put or set (seeds, seedlings, or plants) into the ground
bed	place (plants) in a prepared bed of soil
dibble	plant with a wooden hand tool
afforest	establish a forest on previously unforested land
re-afforest	reestablish a forest after clear-cutting or fire, etc.
reforest	forest anew
replant	plant again or anew
smother	conceal or hide
smother	envelop completely
smother	deprive of the oxygen necessary for combustion
smother	deprive of oxygen and prevent from breathing
install	set up for use
retrofit	fit in or on an existing structure, such as an older house
install	place
reinstall	install again
post	put up
choke	be too tight
choke	wring the neck of
strangle	kill by squeezing the throat of so as to cut off the air
decapitate	cut the head of
guillotine	kill by cutting the head off with a guillotine
garrote	strangle with an iron collar
impale	kill by piercing with a spear or sharp pole
dismember	separate the limbs from the body
tease	tear into pieces
dismember	divide into pieces
strain	become stretched or tense or taught
clench	hold in a tight grasp
clinch	hold a boxing opponent with one or both arms so as to prevent punches
rend	tear or be torn violently
tear	separate or cause to separate abruptly
shred	tear into shreds
grate	reduce to small shreds or pulverize by rubbing against a rough or sharp perforated surface
grapple	to grip or seize, as in a wrestling match
tamp_down	press down tightly
press_down	press down
lower	cause to drop or sink
ram	strike or drive against with a heavy impact
bulldoze	flatten with or as if with a bulldozer
punch	drive forcibly as if by a punch
situate	put (something somewhere) firmly
redeposit	deposit anew
crop	feed as in a meadow or pasture
crop	let feed in a field or pasture or meadow
drift	drive slowly and far afield for grazing
cushion	protect from impact
dunk	immerse briefly into a liquid so as to wet, coat, or saturate
sop	dip into liquid
immerse	thrust or throw into
dip	immerse in a disinfectant solution
submerge	put under water
soak	submerge in a liquid
sheathe	plunge or bury (a knife or sword) in flesh
ladle	remove with or as if with a ladle
ladle	put (a liquid) into a container by means of a ladle
lift	take hold of something and move it to a different location
pitchfork	lift with a pitchfork
slop	ladle clumsily
spoon	scoop up or take up with a spoon
unfold	spread out or open from a closed or folded state
divaricate	spread apart
exfoliate	spread by opening the leaves of
grass	spread out clothes on the grass to let it dry and bleach
envelop	enclose or enfold completely with or as if with a covering
tube	place or enclose in a tube
capsule	enclose in a capsule
involve	wrap
engulf	flow over or cover completely
sheathe	enclose with a sheath
unsheathe	draw from a sheath or scabbard
sheathe	cover with a protective sheathing
invaginate	sheathe
cocoon	wrap in or as if in a cocoon, as for protection
bathe	suffuse with or as if with light
shroud	cover as if with a shroud
immerse	enclose or envelop completely, as if by swallowing
trace	make a mark or lines on a surface
construct	draw with suitable instruments and under specified conditions
inscribe	draw within a figure so as to touch in as many places as possible
circumscribe	draw a line around
circumscribe	to draw a geometric figure around another figure so that the two are in contact but do not intersect
chase	cut a groove into
bevel	cut a bevel on
miter	bevel the edges of, to make a miter joint
cone	make cone-shaped
turn	shape by rotating on a lathe or cutting device or a wheel
shove	push roughly
deform	make formless
brecciate	form into breccia
reticulate	divide so as to form a network
flake	form into flakes
strickle	level off with a strickle in a measuring container
inject	force or drive (a fluid or gas) into by piercing
extricate	release from entanglement of difficulty
tamper	play around with or alter or falsify, usually secretively or dishonestly
toy	manipulate manually or in one's mind or imagination
storm	take by force
kick_in	open violently
frame	enclose in or as if in a frame
enclose	surround completely
glass	enclose with glass
bank	enclose with a bank
dike	enclose with a dike
encapsulate	enclose in a capsule or other small container
fence	enclose with a fence
rope_in	divide by means of a rope
tag	attach a tag or label to
point	mark (a psalm text) to indicate the points at which the music changes
point	mark with diacritics
point	mark (Hebrew words) with diacritics
calibrate	mark (the scale of a measuring instrument) so that it can be read in the desired units
code	attach a code to
badge	put a badge on
lean_on	rest on for support
patch	to join or unite the pieces of
vamp	piece (something old) with a new part
core	remove the core or center from
doff	remove
gut	remove the guts of
head	remove the head of
gut	empty completely
jerk	throw or toss with a quick motion
flick	twitch or flutter
stake	mark with a stake
post	affix in a public place or for public notice
placard	post in a public place
stake	tie or fasten to a stake
yank	pull, or move with a sudden movement
winch	pull or lift up with or as if with a winch
pluck	pull or pull out sharply
tweak	pinch or squeeze sharply
draw_off	remove by drawing or pulling
tweeze	pluck with tweezers
hike_up	pull up
pry	to move or force, especially in an effort to get something open
gap	make an opening or gap in
swing	make a big sweeping gesture or movement
squash	to compress with violence, out of natural shape or condition
stamp	crush or grind with a heavy instrument
steamroller	crush with a steamroller as if to level
tread	crush as if by treading on
telescope	crush together or collapse
crunch	press or grind with a crunching noise
crank	rotate with a crank
solder	join or fuse with solder
dip_solder	solder by immersion in a bath of molten solder
soft-solder	repair with soft-solder
braze	solder together by using hard solder with a high melting point
weld	join together by heating
spotweld	make circular welds
butt-weld	join by a buttweld
comb	straighten with a comb
currycomb	clean (a horse) with a currycomb
heckle	comb with a heckle
drag_down	exert a force with a heavy weight
shoot	throw or propel in a specific direction or towards a specific objective
dunk	make a dunk shot, in basketball
slam-dunk	make a slam dunk
break	make the opening shot that scatters the balls
chip	play a chip shot
volley	hit before it touches the ground
carom	make a carom
birdie	to shoot in one stroke under par
double_birdie	to shoot two strokes under par
double_bogey	to shoot two strokes over par
bogey	to shoot in one stroke over par
wire	fasten with wire
unwire	undo the wiring of
wire	string on a wire
carburet	combine with carbon
casket	enclose in a casket
chemisorb	take up a substance by chemisorption
crape	cover or drape with crape
coal	take in coal
coapt	fit tightly and fasten
coapt	cause to adhere
concrete	cover with cement
corral	enclose in a corral
tag	touch a player while he is holding the ball
nab	tag the base runner to get him out
croquet	drive away by hitting with one's ball, "croquet the opponent's ball"
crosscut	cut using a diagonal lines
rip	cut (wood) along the grain
hold	support or hold in a certain manner
stoop	carry oneself, often habitually, with head, shoulders, and upper back bent forward
piggyback	support on the back and shoulders
piggyback	haul by railroad car
piggyback	haul truck trailers loaded with commodities on railroad cars
poise	hold or carry in equilibrium
juggle	hold with difficulty and balance insecurely
poise	cause to be balanced or suspended
blacklead	cover with graphite
gate	control with a valve or other device that functions like a gate
grass	cover with grass
gravel	cover with gravel
metal	cover with metal
macadamize	surface with macadam
limber	attach the limber
lime	cover with lime so as to induce growth
lance	open by piercing with a lancet
loft	kick or strike high in the air
lance	pierce with a lance, as in a knights' fight
lasso	catch with a lasso
loft	propel through the air
joggle	fasten or join with a joggle
joint	fasten with a joint
juggle	throw, catch, and keep in the air several things simultaneously
martyr	kill as a martyr
knuckle	shoot a marble while keeping one's knuckles on the ground
knuckle	press or rub with the knuckles
mantle	cover like a mantle
ooze_through	run slowly and gradually
sop	be or become thoroughly soaked or saturated with a liquid
wash_out	wear or destroy by the force of water
interlock	become engaged or intermeshed with one another
fortify	enclose by or as if by a fortification
trench	fortify by surrounding with trenches
lean	cause to lean or incline
lock	hold in a locking position
trap	hold or catch as if in a trap
bond	bring together in a common cause or emotion
close	bring together all the elements or parts of
set	fix in a border
clap	put quickly or forcibly
hem_in	surround in a restrictive manner
mound_over	form mounds over
toggle	fasten with, or as if with, a toggle
girdle	cut a girdle around so as to kill by interrupting the circulation of water and nutrients
straw	cover or provide with or as if with straw
graze	break the skin (of a body part) by scraping
clean	remove all contents or possession from, or empty completely
clean	deprive wholly of money in a gambling game, robbery, etc.
pick_at	pluck or pull at with the fingers
pull	apply force so as to cause motion towards the source of the motion
retract	use a surgical instrument to hold open (the edges of a wound or an organ)
draw_close	pull towards oneself
rest	put something in a resting position, as for support or steadying
size	cover or stiffen or glaze a porous material with size or sizing (a glutinous substance)
break	destroy the completeness of a set of related items
break	exchange for smaller units of money
cut	make an incision or separation
cut	allow incision or separation
cut	function as a cutting instrument
perch	cause to perch or sit
hoist	move from one place to another by lifting
dribble	let or cause to fall in drops
spread	distribute over a surface in a layer
spread	cover by spreading something over
load	put (something) on a structure or conveyance
cram	put something somewhere so that the space is completely filled
drape	cover or dress loosely with cloth
dust	cover with a light dusting of a substance
plaster	affix conspicuously
plaster	cover conspicuously or thickly, as by pasting something on
set	put into a position that will restore a normal state
siphon	move a liquid from one container into another by means of a siphon or a siphoning action
squish	put (a liquid) into a container or another place by means of a squirting action
tap	pierce in order to draw a liquid from
butterfly	cut and spread open, as in preparation for cooking
gradate	arrange according to grades
stick	fasten into place by fixing an end or point into something
stick	fasten with or as with pins or nails
stick	fasten with an adhesive material like glue
hitch	connect to a vehicle: "hitch the trailer to the car"
steel	cover, plate, or edge with steel
hedge	enclose or bound in with or as it with a hedge or hedges
hedge	hinder or restrict with or as if with a hedge
ligate	join letters in a ligature when writing
put_out	cause to be out on a fielding play
metalize	coat with metal
platinize	coat with metallic platinum
porcelainize	coat with porcelain or a porcelain-like surface
zinc	coat or cover with zinc
put_away	stop using
shed_blood	kill violently
tree	plant with trees
unblock	clear or remove an obstruction from
make	make or cause to be or to become
track	make tracks upon
institute	advance or set forth in court
introduce	bring in or establish in a new place or environment
short-circuit	create a short circuit in
do	create or design, often in a certain way
unmake	deprive of certain characteristics
re-create	create anew
remake	make new
destroy	do away with, cause the destruction or undoing of
self-destruct	do away with oneself or itself
destruct	destroy (one's own missile or rocket)
end	put an end to
fracture	interrupt, break, or destroy
wipe_out	eliminate completely and without a trace
interdict	destroy by firepower, such as an enemy's line of communication
produce	create or manufacture a man-made product
prefabricate	produce synthetically, artificially, or stereotypically and unoriginally
underproduce	produce below capacity or demand
output	to create or manufacture a specific amount
pulse	produce or modulate (as electromagnetic waves) in the form of short bursts or pulses or cause an apparatus to produce pulses
clap_up	make hastily and carelessly
custom-make	make to specifications
dummy	make a dummy of
turn_out	produce quickly or regularly, usually with machinery
machine	make by machinery
machine	turn, shape, mold, or otherwise finish by machinery
grind	shape or form by grinding
grind	created by grinding
stamp	form or cut out with a mold, form, or die
puddle	subject to puddling or form by puddling
beat	shape by beating
churn_out	produce something at a fast rate
overproduce	produce in excess
elaborate	produce from basic elements or sources
put_out	put out considerable effort
laminate	create laminate by putting together several thin sheets of a material
mass-produce	produce on a large scale
bootleg	produce or distribute illegally
compose	put together out of existing material
confect	make into a confection
cobble_together	put together hastily
anthologize	compile an anthology
catalogue	make a catalogue, compile a catalogue
compile	use a computer program to translate source code written in a particular programming language into computer-readable machine code that can be executed
generate	bring into existence
come_up	bring forth, usually something desirable
develop	generate gradually
generate	produce  (energy)
originate	bring into being
set	apply or start
render	give or supply
give	cause to happen or be responsible for
bring	cause to happen or to occur as a consequence
raise	summon into action or bring into existence, often as if by magic
educe	deduce (a principle) or construe (a meaning)
extort	get or cause to become in a difficult or laborious manner
pry	make an uninvited or presumptuous inquiry
regenerate	reestablish on a new, usually improved, basis or make new or like new
create_by_mental_act	create mentally and abstractly rather than with one's hands
give_birth	create or produce an idea
schematize	formulate in regular order
invent	come up with  (an idea, plan, explanation, theory, or principle) after a mental effort
project	put or send forth
formulate	prepare according to a formula
gestate	have the idea for
design	conceive or fashion in the mind
preconceive	conceive beforehand
think_up	devise or invent
fabricate	make up something artificial or untrue
mythologize	construct a myth
confabulate	unconsciously replace fact with fantasy in one's memory
trump_up	invent
fictionalize	make into fiction
visualize	imagine
visualize	form a mental picture of something that is invisible or abstract
envision	picture to oneself
imagine	form a mental image of something that is not present or that is not the case
fantasize	portray in the mind
prefigure	imagine or consider beforehand
think	imagine or visualize
fantasy	indulge in fantasies
dream	have a daydream
